,voto,federal,nombre,distrito,bloque,color,sesion,asunto,ano,fecha,hora,base,mayoria,resultado,presidente,presentes,ausentes,abstenciones,afirmativos,negativos,votopresidente,titulo,auditoria,permalink
131110,0,2402.0,"DIAZ, María Rosa",Tierra del Fuego,Nuevo Encuentro,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131111,0,2403.0,"LÓPEZ, Osvaldo Ramón",Tierra del Fuego,Nuevo Encuentro,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
149616,0,101.0,"MICHETTI, Marta Gabriela",Ciudad Autónoma de Buenos Aires,Pro y Unión por Entre Ríos ,#e7ba52,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149617,0,102.0,"SANTILLI, Diego César",Ciudad Autónoma de Buenos Aires,Pro y Unión por Entre Ríos ,#e7ba52,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149618,0,103.0,"SOLANAS, Fernando Ezequiel",Ciudad Autónoma de Buenos Aires,Proyecto Sur-UNEN,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149619,0,201.0,"LINARES, Jaime",Buenos Aires,GEN,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149620,0,202.0,"ABAL MEDINA, Juan Manuel",Buenos Aires,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149621,0,203.0,"LEGUIZAMÓN, María Laura",Buenos Aires,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149622,0,301.0,"MONLLAU, Blanca María del Valle",Catamarca,Frente Cívico y Social de Catamarca,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149623,0,302.0,"BLAS, Inés Imelda",Catamarca,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149624,3,303.0,"CASTILLO, Oscar Aníbal",Catamarca,Frente Cívico y Social de Catamarca,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149625,0,401.0,"JUEZ, Luís Alfredo",Córdoba,Frente Cívico de Córdoba,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149626,0,402.0,"BORELLO, Marta Teresita",Córdoba,Unión Cívica Radical,#d62728,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149627,2,403.0,"MORANDINI, Norma Elena",Córdoba,Frente Cívico de Córdoba,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149628,0,501.0,"ROLDAN, José María",Corrientes,Frente de Todos,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149629,3,502.0,"MEABE de MATHO, Josefina Angélica",Corrientes,Liberal de Corrientes,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149630,3,503.0,"ARTAZA, Eugenio Justiniano",Corrientes,Unión Cívica Radical,#d62728,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149631,0,601.0,"AGUILAR, Eduardo Alberto",Chaco,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149632,0,602.0,"PILATTI VERGARA, Maria Ines Patricia",Chaco,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149633,0,603.0,"ROZAS, Angel",Chaco,Unión Cívica Radical,#d62728,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149634,0,701.0,"GUINLE, Marcelo Alejandro",Chubut,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149635,0,702.0,"CIMADEVILLA, Mario Jorge",Chubut,Unión Cívica Radical,#d62728,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149636,3,703.0,"DI PERNA, Graciela Agustina",Chubut,Trabajo y Dignidad,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149637,0,801.0,"GUASTAVINO, Pedro Guillermo Ángel",Entre Ríos,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149638,0,802.0,"KUNATH, Sigrid Elisabeth",Entre Ríos,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149639,0,803.0,"DE ANGELI, Alfredo Luis",Entre Ríos,Pro y Unión por Entre Ríos ,#e7ba52,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149640,0,901.0,"DE LA ROSA, María Graciela",Formosa,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149641,0,902.0,"MAYANS, José Miguel Ángel",Formosa,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149642,0,903.0,"PETCOFF NAIDENOFF, Luis Carlos",Formosa,Unión Cívica Radical,#d62728,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149643,0,1001.0,"BARRIONUEVO, Walter Basilio",Jujuy,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149644,0,1002.0,"FELLNER, Liliana Beatriz",Jujuy,Justicialista-Frente para la Victoria,#1f77b4,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149645,0,1003.0,"MORALES, Gerardo Rubén",Jujuy,Unión Cívica Radical,#d62728,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
149646,0,1101.0,"HIGONET, María de los Angeles",La Pampa,Justicialista La Pampa,,133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión,Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general,2015,07/01/2015,20:35,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,1,61,0,,"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares. Votación en general",ninguna,11.4.16
